,Source,Source duplicate client#,Client #,SQL_ClientIdSubId,Client Group,SQL_Client Group,Client Name,SQL_Client Name,Address,SQL_Address,City,SQL_City,State,SQL_State,ZipCode,SQL_ZipCode,Year End,SQL_Year End,Eng Ltr Fees if Inlcluded,SQL_Eng Ltr Fees if Inlcluded,Tax Eng Ltr Type,SQL_Tax Eng Ltr Type,States/Localities,SQL_States/Localities,Changes in States/Localities,SQL_Changes in States/Localities,AA Eng Ltr Type,SQL_AA Eng Ltr Type,AA Financial Framework (FF),SQL_AA Financial Framework (FF),AA Departure from FF?,SQL_AA Departure from FF?,AA Not Independent?,SQL_AA Not Independent?,Eng Ltr Contact,SQL_Eng Ltr Contact,Eng Ltr Contact Email,SQL_Eng Ltr Contact Email,OS Client,SQL_OS Client,CAL Contact,SQL_CAL Contact,CAL Contact Email,SQL_CAL Contact Email,CAL Contact 2,SQL_CAL Contact 2,CAL Contact Email 2,SQL_CAL Contact Email 2,Depreciation Schedule Sent w/ CAL?,SQL_Depreciation Schedule Sent w/ CAL?,"Other Comments, Changes, etc.","SQL_Other Comments, Changes, etc.",Primary,SQL_Primary,Status Client Group,Status Client Name,Status Address,Status City,Status State,Status ZipCode,Status Year End,Status Eng Ltr Fees if Inlcluded,Status Tax Eng Ltr Type,Status States/Localities,Status Changes in States/Localities,Status AA Eng Ltr Type,Status AA Financial Framework (FF),Status AA Departure from FF?,Status AA Not Independent?,Status Eng Ltr Contact,Status Eng Ltr Contact Email,Status OS Client,Status CAL Contact,Status CAL Contact Email,Status CAL Contact 2,Status CAL Contact Email 2,Status Depreciation Schedule Sent w/ CAL?,"Status Other Comments, Changes, etc.",Status Primary
190,Conapinski Kyle.xlsm,,8035,8035.TAX,FUHS,FUHS,"French Lick Ziplines, LLC",FRENCH LICK ZIPLINES LLC,550 West 36th Street,550 W. 36TH STREET,Jasper,JASPER,Indiana,IN,47546,47546,12,12,,,1065,1065,Indiana,Indiana,,,,None,,,,,,,Darrin Whaley,Darrin Whaley,dwhaley@necssolutions.com,dwhaley@necssolutions.com,,,Jennifer Troesch,Jennifer Troesch,jtroesch@necssolutions.com,jtroesch@necssolutions.com,,,,,,,,,"Conapinski, Kyle","Conapinski, Kyle",,,Address,,State,,,,,,,AA Eng Ltr Type,,,,,,,,,,,,,
191,Conapinski Kyle.xlsm,,8228,8228.TAX,FUHS,FUHS,"Wilstem Knoll, LLC",WILSTEM KNOLL LLC,550 West 36th Street,550 W 36TH STREET,Jasper,JASPER,Indiana,IN,47546,47546,12,12,,,1065,1065,Indiana,Indiana,,,,None,,,,,,,Darrin Whaley,Darrin Whaley,dwhaley@necssolutions.com,dwhaley@necssolutions.com,,,Jennifer Troesch,Jennifer Troesch,jtroesch@necssolutions.com,jtroesch@necssolutions.com,,,,,,,,,"Conapinski, Kyle","Conapinski, Kyle",,,Address,,State,,,,,,,AA Eng Ltr Type,,,,,,,,,,,,,
192,Conapinski Kyle.xlsm,,8254,8254.TAX,FUHS,FUHS,"NECS, LLC",NECS LLC,550 West 36th Street,550 W 36TH STREET,Jasper,JASPER,Indiana,IN,47546,47546,12,12,,,1065,1065,Indiana,Indiana,,,,None,,,,,,F,David Fuhs,Dave Fuhs,dfuhs@necssolutions.com,dfuhs@necssolutions.com,,F,Jennifer Troesch,Jennifer Troesch,jtroesch@necssolutions.com,jtroesch@necssolutions.com,,,,,,,,,"Conapinski, Kyle","Conapinski, Kyle",,,Address,,State,,,,,,,AA Eng Ltr Type,,,AA Not Independent?,Eng Ltr Contact,,OS Client,,,,,,,
193,Conapinski Kyle.xlsm,,5453,5453.TAX,FUHS,FUHS,"Gasthof Amish Village, Inc.",GASTHOF AMISH VILLAGE INC,550 West 36th Street,550 WEST 36TH STREET,Jasper,JASPER,Indiana,IN,47546,47546,12,12,,,1120S,1120S,Indiana,Indiana,,,,None,,,,,,F,Darrin Whaley,Darrin Whaley,dwhaley@necssolutions.com,dwhaley@necssolutions.com,,F,Jennifer Troesch,Jennifer Troesch,jtroesch@necssolutions.com,jtroesch@necssolutions.com,,,,,,,,,"Conapinski, Kyle","Conapinski, Kyle",,,,,State,,,,,,,AA Eng Ltr Type,,,AA Not Independent?,,,OS Client,,,,,,,
194,Conapinski Kyle.xlsm,,5455,5455.TAX,FUHS,FUHS,"National Energy Control Services, Inc.","NATIONAL ENERGY CONTROL SERVICES, INC",550 West 36th Street,550 WEST 36TH STREET,Jasper,JASPER,Indiana,IN,47546,47546,12,12,,,1120S,1120S,"California, Indiana, and Texas","California, Indiana, and Texas",,,,None,,,,,,F,David Fuhs,David Fuhs,dfuhs@necssolutions.com,dfuhs@necssolutions.com,,F,Jennifer Troesch,Jennifer Troesch,jtroesch@necssolutions.com,jtroesch@necssolutions.com,,,,,,,,,"Conapinski, Kyle","Conapinski, Kyle",,,,,State,,,,,,,AA Eng Ltr Type,,,AA Not Independent?,,,OS Client,,,,,,,
195,Conapinski Kyle.xlsm,,5456,5456.TAX,FUHS,FUHS,"Wilstem, Inc.",WILSTEM INC,550 West 36th Street,550 WEST 36TH STREET,Jasper,JASPER,Indiana,IN,47546,47546,12,12,,,1120S,1120S,Indiana,Indiana,,,,None,,,,,,,Darrin Whaley,Darrin Whaley,dwhaley@necssolutions.com,dwhaley@necssolutions.com,,,Jennifer Troesch,Jennifer Troesch,jtroesch@necssolutions.com,jtroesch@necssolutions.com,,,,,,,,,"Conapinski, Kyle","Conapinski, Kyle",,,,,State,,,,,,,AA Eng Ltr Type,,,,,,,,,,,,,
196,Conapinski Kyle.xlsm,,5706,5706.TAX,FUHS,FUHS,"Santas Lodge, Inc.",SANTAS LODGE INC,550 West 36th Street,550 WEST 36TH STREET,Jasper,JASPER,Indiana,IN,47546,47546,12,12,,,1120S,1120S,Indiana,Indiana,,,,None,,,,,,,Darrin Whaley,Darrin Whaley,dwhaley@necssolutions.com,dwhaley@necssolutions.com,,,Jennifer Troesch,Jennifer Troesch,jtroesch@necssolutions.com,jtroesch@necssolutions.com,,,,,,,,,"Conapinski, Kyle","Conapinski, Kyle",,,,,State,,,,,,,AA Eng Ltr Type,,,,,,,,,,,,,
197,Conapinski Kyle.xlsm,,5844,5844.TAX,FUHS,FUHS,"Beechwood Inn, Inc.",BEECHWOOD INN INC,550 West 36th Street,550 W. 36TH STREET,Jasper,JASPER,Indiana,IN,47546,47546,12,12,,,1120S,1120S,Indiana,Indiana,,,,None,,,,,,,Darrin Whaley,Darrin Whaley,dwhaley@necssolutions.com,dwhaley@necssolutions.com,,,Jennifer Troesch,Jennifer Troesch,jtroesch@necssolutions.com,jtroesch@necssolutions.com,,,,,,,,,"Conapinski, Kyle","Conapinski, Kyle",,,Address,,State,,,,,,,AA Eng Ltr Type,,,,,,,,,,,,,
198,Conapinski Kyle.xlsm,,6467,6467.Tax,FUHS,FUHS,Fuhs Construction Company,FUHS CONSTRUCTION COMPANY,550 West 36th Street,550 WEST 36TH STREET,Jasper,JASPER,Indiana,IN,47546,47546,12,12,,,1120S,1120S,Indiana,Indiana,,,,None,,,,,,,Darrin Whaley,Darrin Whaley,dwhaley@necssolutions.com,dwhaley@necssolutions.com,,,Jennifer Troesch,Jennifer Troesch,jtroesch@necssolutions.com,jtroesch@necssolutions.com,,,,,,,,,"Conapinski, Kyle","Conapinski, Kyle",,,,,State,,,,,,,AA Eng Ltr Type,,,,,,,,,,,,,
199,Conapinski Kyle.xlsm,,7024,7024.Tax,FUHS,FUHS,"Sipod, Inc.","Z NLC - SIPOD, INC",550 West 36th Street,550 W 36TH ST,Jasper,JASPER,Indiana,IN,47546,47546,12,12,,,1120S,1120S,Indiana,Indiana,,,,None,,,,,,,Darrin Whaley,Darrin Whaley,dwhaley@necssolutions.com,dwhaley@necssolutions.com,,,Jennifer Troesch,Jennifer Troesch,jtroesch@necssolutions.com,jtroesch@necssolutions.com,,,,,,,,,"Conapinski, Kyle","Conapinski, Kyle",,Client Name,Address,,State,,,,,,,AA Eng Ltr Type,,,,,,,,,,,,,
200,Conapinski Kyle.xlsm,,7228,7228.TAX,FUHS,FUHS,"Amusement, Inc.",Z NLC - AMUSEMENT INC,550 West 36th Street,550 WEST 36TH STREET,Jasper,JASPER,Indiana,IN,47546,47546,12,12,,,1120S,1120S,Indiana,Indiana,,,,None,,,,,,,Darrin Whaley,Darrin Whaley,dwhaley@necssolutions.com,dwhaley@necssolutions.com,,,Jennifer Troesch,Jennifer Troesch,jtroesch@necssolutions.com,jtroesch@necssolutions.com,,,,,,,,,"Conapinski, Kyle","Conapinski, Kyle",,Client Name,,,State,,,,,,,AA Eng Ltr Type,,,,,,,,,,,,,
201,Conapinski Kyle.xlsm,,3778,3778.TAX,HAPPE & SONS,HAPPE & SONS,"Happe & Sons Construction, Inc.","HAPPE & SONS CONSTRUCTION, INC.",3225 Claremont Avenue,3225 CLAREMONT AVENUE,Evansville,EVANSVILLE,Indiana,IN,47712,47712,12,12,,,1120S,1120S,"Indiana, Kentucky, and various Kentucky local returns","Indiana, Kentucky, and various Kentucky local returns",,,Review,Review,GAAP,GAAP,,,,,Jeff Happe,Jeff Happe,jhappe@happeandsons.com,jhappe@happeandsons.com,,,Lesly Hester,Lesly Hester,lhester@happeandsons.com,lhester@happeandsons.com,,,,,,,,,"Conapinski, Kyle","Conapinski, Kyle",,,,,State,,,,,,,,,,,,,,,,,,,,
202,Conapinski Kyle.xlsm,,3658,3658.TAX,HEIDORN CONSTRUCTION,HEIDORN,"Heidorn Construction Company, LLP",HEIDORN CONSTRUCTION COMPANY LLP,218 Lorrie Lynn Court,218 LORRIE LYNN COURT,Evansville,EVANSVILLE,Indiana,IN,47715,47715,12,12,,,1065,1065,Indiana,Indiana,,,,None,,,,,,F,Chris Heidorn,Steve Heidorn,cheidorn@speedex.net,heidornsteven@gmail.com,,F,Chris Heidorn,Steve Heidorn,cheidorn@speedex.net,heidornsteven@gmail.com,,,,,,,,,"Conapinski, Kyle","Conapinski, Kyle",Client Group,,,,State,,,,,,,AA Eng Ltr Type,,,AA Not Independent?,Eng Ltr Contact,Eng Ltr Contact Email,OS Client,CAL Contact,CAL Contact Email,,,,,
203,Conapinski Kyle.xlsm,,3279,3279.TAX,HEIDORN CONSTRUCTION,HEIDORN CONSTRUCTION,"Heidorn Construction, Inc.",HEIDORN CONSTRUCTION INC,1455 Stevenson Station Road,1455 STEVENSON STATION ROAD,Chandler,CHANDLER,Indiana,IN,47610,47610,12,12,,,1120S,1120S,Indiana,Indiana,,,Review,Review,GAAP,GAAP,,,,,D.G. Asay,D.G. Asay,dg@heidornconstruction.com,dg@heidornconstruction.com,,,D.G. Asay,D.G. Asay,dg@heidornconstruction.com,dg@heidornconstruction.com,,,,,Tax,,,,"Conapinski, Kyle","Conapinski, Kyle",,,,,State,,,,,,,,,,,,,,,,,,Depreciation Schedule Sent w/ CAL?,,
204,Conapinski Kyle.xlsm,,7510,7510.TAX,JACK FROST,JACK FROST,"Jack Frost Enterprises, LLC","JACK FROST ENTERPRISES, LLC",1510 Yokel Road,1401 N FARES AVE,Evansville,EVANSVILLE,Indiana,IN,47711,47711,12,12,,,1120S,1120S,"Indiana, Illinois, Kentucky, and various Kentucky local returns","Indiana, Illinois, Kentucky, and various Kentucky local returns",,,,None,,,,,,F,Mandy Bryant,Mandy Bryant,mbryant@jackfrostinc.com,mbryant@jackfrostinc.com,X,T,Becky Brinkman,Becky Brinkman,bbrinkman@hsccpa.com,bbrinkman@hsccpa.com,,,,,,,,,"Conapinski, Kyle","Conapinski, Kyle",,,Address,,State,,,,,,,AA Eng Ltr Type,,,AA Not Independent?,,,OS Client,,,,,,,
205,Conapinski Kyle.xlsm,,6346,6346.Tax,JBI CONSTRUCTION,JBI CONSTRUCTION,"JBI Construction, Inc.",JBI CONSTRUCTION INC,10335 Hedden Road,10335 HEDDEN RD,Evansville,EVANSVILLE,Indiana,IN,47725,47725,12,12,,,1120S,1120S,"Indiana, Kentucky and various Kentucky local returns","Indiana, Kentucky and various Kentucky local returns",,,,None,,,,,,F,Tim Sigler,Tim Sigler,tim@jbiconst.com,tim@jbiconst.com,,F,Tim Sigler,Kristi Pfister,tim@jbiconst.com,kristi@jbiconst.com,,,,,Book,,,,"Conapinski, Kyle","Conapinski, Kyle",,,Address,,State,,,,,,,AA Eng Ltr Type,,,AA Not Independent?,,,OS Client,CAL Contact,CAL Contact Email,,,Depreciation Schedule Sent w/ CAL?,,
206,Conapinski Kyle.xlsm,,7094,7094.TAX,JI HASS,JI HASS,"JI Hass Company, Inc.","JI HASS COMPANY, INC",P.O. Box 1635,PO BOX 637,Owensboro,NEWBURGH,Kentucky,IN,42302,47629,12,12,,,1120,1120,"California, Indiana, Kentucky, New Jersey, Texas, and various Kentucky local returns","California, Indiana, Kentucky, New Jersey, Texas, and various Kentucky local returns",,,,None,,,,,,F,Jay Hass,Jay Hass,jhass@jihass.com,jhass@jihass.com,,F,Jay Hass,Jay Hass,jhass@jihass.com,jhass@jihass.com,,,,,Book,,,,"Conapinski, Kyle","Conapinski, Kyle",,,Address,City,State,ZipCode,,,,,,AA Eng Ltr Type,,,AA Not Independent?,,,OS Client,,,,,Depreciation Schedule Sent w/ CAL?,,
207,Conapinski Kyle.xlsm,,862,,KEY CONTRUCTION,,"Key Construction Co., Inc.",,"P.O. Box 6313, Station B",,Evansville,,Indiana,,47719,,12,,,,1120S,,Indiana and Kentucky,,,,Review,,GAAP,,,,,,Clay Loehrlein,,clay@keyconstructionco.com,,,,Clay Loehrlein,,clay@keyconstructionco.com,,,,,,Book,,,,"Conapinski, Kyle",,Client Group,Client Name,Address,City,State,ZipCode,Year End,Eng Ltr Fees if Inlcluded,Tax Eng Ltr Type,States/Localities,Changes in States/Localities,AA Eng Ltr Type,AA Financial Framework (FF),AA Departure from FF?,AA Not Independent?,Eng Ltr Contact,Eng Ltr Contact Email,OS Client,CAL Contact,CAL Contact Email,CAL Contact 2,CAL Contact Email 2,Depreciation Schedule Sent w/ CAL?,"Other Comments, Changes, etc.",Primary
208,Conapinski Kyle.xlsm,,7270,7270.TAX,KOBERSTEIN,KOBERSTEIN,"Koberstein Properties, Inc.","KOBERSTEIN PROPERTIES, INC",12600 Warrick County Line Road,12600 WARRICK COUNTY LINE ROAD,Evansville,EVANSVILLE,Indiana,IN,47725,47725,12,12,,,1120S,1120S,Indiana,Indiana,,,,None,,,,,,,Greg Koberstein,Greg Koberstein,gkoberstein@kobersteins.com,gkoberstein@kobersteins.com,,,Christina Stinson,Greg Koberstein,cstinson@kobersteins.com,gkoberstein@kobersteins.com,,,,,,,,,"Conapinski, Kyle","Vogel, Mike",,,,,State,,,,,,,AA Eng Ltr Type,,,,,,,CAL Contact,CAL Contact Email,,,,,Primary
209,Conapinski Kyle.xlsm,,8190,8190.TAX,KOBERSTEIN,KOBERSTEIN,"Koberstein Holdings, Inc.",KOBERSTEIN HOLDINGS INC,12600 Warrick County Line Road,12600 WARRICK COUNTY LINE RD,Evansville,EVANSVILLE,Indiana,IN,47725,47725,12,12,,,1120S,1120S,Indiana,Indiana,,,Comp - Full Disc Consolidated,Comp - Full Disc Consolidated,GAAP,GAAP,,,,,Greg Koberstein,Greg Koberstein,gkoberstein@kobersteins.com,gkoberstein@kobersteins.com,,,Christina Stinson,Greg Koberstein,cstinson@kobersteins.com,gkoberstein@kobersteins.com,,,,,,,,,"Conapinski, Kyle","Vogel, Mike",,,Address,,State,,,,,,,,,,,,,,CAL Contact,CAL Contact Email,,,,,Primary
210,Conapinski Kyle.xlsm,,6872,6872.TAX,LEHMAN ROOFING,LEHMAN ROOFING,"Lehman Roofing, Inc.",LEHMAN ROOFING INC,2005 Allens Lane,2005 ALLENS LANE,Evansville,EVANSVILLE,Indiana,IN,47720,47720,12,12,,,1120S,1120S,"Indiana, Kentucky, Illinois, and various Kentucky local returns","Indiana, Kentucky, Illinois, and various Kentucky local returns",,,Comp - Full Disc,Comp - Full Disc,GAAP,GAAP,,,,F,Todd Lehman,Todd Lehman,todd@lehmanroofing.com,todd@lehmanroofing.com,X,T,Mary Payne,Mary Payne,mpayne@hsccpa.com,mpayne@hsccpa.com,,,,,Book,,ajfkdajfa,,"Conapinski, Kyle","Conapinski, Kyle",,,,,State,,,,,,,,,,AA Not Independent?,,,OS Client,,,,,Depreciation Schedule Sent w/ CAL?,"Other Comments, Changes, etc.",
211,Conapinski Kyle.xlsm,,7989,7989.TAX,MEL-KAY,MEL-KAY,"Mel-Kay Electric Co., Inc.",MEL-KAY ELECTRIC CO INC,1511 North Garvin Street,1511 N. GARVIN STREET,Evansville,EVANSVILLE,Indiana,IN,47711,47711,12,12,,,1120S,1120S,"Indiana, Illinois, Kentucky, Ohio, South Carolina, Texas, Tennessee, and various Kentucky local returns","Indiana, Illinois, Kentucky, Ohio, South Carolina, Texas, Tennessee, and various Kentucky local returns",,,Review Consolidated,Review Consolidated,GAAP,GAAP,,,,F,Scott Hartig,Scott Hartig,shartig@mel-kayelectric.com,shartig@mel-kayelectric.com,,F,Robin Smith,Robin Smith,rsmith@mel-kayelectric.com,rsmith@mel-kayelectric.com,,,,,,,,,"Conapinski, Kyle","Conapinski, Kyle",,,Address,,State,,,,,,,,,,AA Not Independent?,,,OS Client,,,,,,,
212,Conapinski Kyle.xlsm,,1208,1208.TAX,MILLER BLOCK,MILLER BLOCK,Evansville Block Company d/b/a Miller Block,EVANSVILLE BLOCK COMPANY INC DBA MILLER BLOCK COMPANY,P.O. Box 6325,1700 W FRANKLIN ST. PO BOX 6325,Evansville,EVANSVILLE,Indiana,IN,47712,47712,12,12,,,1120S,1120S,"Indiana, Illinois, and Kentucky","Indiana, Illinois, and Kentucky",,,,None,,,,,,,Keith Milling,Keith Milling,KAM473@sbcglobal.net,KAM473@sbcglobal.net,,,Angie Stallings,Angie Stallings,angiestallings@sbcglobal.net,angiestallings@sbcglobal.net,,,,,Book,,,,"Conapinski, Kyle","Conapinski, Kyle",,Client Name,Address,,State,,,,,,,AA Eng Ltr Type,,,,,,,,,,,Depreciation Schedule Sent w/ CAL?,,
213,Conapinski Kyle.xlsm,,9963,9963.TAX,MMT,MMT,"WJ Enterprises, LLC",Z NLC - WJ ENTERPRISES LLC,4401 East Blackford Road,4401 BLACKFORD ROAD,Mt. Vernon,MT VERNON,Indiana,IN,47620,47620,12,12,,,1065,1065,Indiana,Indiana,,,,None,,,,,,,Chris Joyce,Chris Joyce,cjoyce@allmmt.com,cjoyce@allmmt.com,,,Chris Joyce,Chris Joyce,cjoyce@allmmt.com,cjoyce@allmmt.com,,,,,,,,,"Conapinski, Kyle","Conapinski, Kyle",,Client Name,Address,,State,,,,,,,AA Eng Ltr Type,,,,,,,,,,,,,
214,Conapinski Kyle.xlsm,,9958,9958.TAX,MMT,MMT,"Material Management Technologies, LLC",Z NLC - MATERIAL MANAGEMENT TECHNOLOGIES LLC,1111 Farm Bureau Road,1111 FARM BUREAU ROAD,Mt. Vernon,MT VERNON,Indiana,IN,47620,47620,12,12,,,1120S,,Indiana,,,,Review,,,,,,,,Chris Joyce,,cjoyce@allmmt.com,,,,Chris Joyce,,cjoyce@allmmt.com,,,,,,,,,,"Conapinski, Kyle","Conapinski, Kyle",,Client Name,,,State,,,,Tax Eng Ltr Type,States/Localities,,AA Eng Ltr Type,,,,Eng Ltr Contact,Eng Ltr Contact Email,,CAL Contact,CAL Contact Email,,,,,
215,Conapinski Kyle.xlsm,,10138,10138.TAX,NIKODEM,NIKODEM,"Gateway Dental Plans, LLC",GATEWAY DENTAL PLANS LLC,"4337 Butler Hill Road, Suite L","6220 S LINDBERGH BLVD, SUITE 101",St. Louis,ST LOUIS,Missouri,MO,63128,63123,12,12,,,1065,1065,Missouri,Missouri,,,,,,,,,,F,Raymond Nikodem,Raymond Nikodem,raybo11@charter.net,rnikodem@nikodemdental.com,,F,Emmily Stegall,Zack Finnegan,estegall@nikodemdental.com,zfinnegan@nikodemdental.com,,,,,,,,,"Conapinski, Kyle","Conapinski, Kyle",,,Address,,State,ZipCode,,,,,,,,,AA Not Independent?,,Eng Ltr Contact Email,OS Client,CAL Contact,CAL Contact Email,,,,,
216,Conapinski Kyle.xlsm,,10139,10139.TAX,NIKODEM,NIKODEM,"R Nikodem Properties, LLC",R NIKODEM PROPERTIES LLC,"4337 Butler Hill Road, Suite L",1825 WINTER RUN CT,St. Louis,CHESTERFIELD,Missouri,MO,63128,63017,12,12,,,1065,1065,Missouri,Missouri,,,,,,,,,,F,Raymond Nikodem,Raymond Nikodem,raybo11@charter.net,rnikodem@nikodemdental.com,,F,Emmily Stegall,Zack Finnegan,estegall@nikodemdental.com,zfinnegan@nikodemdental.com,,,,,,,,,"Conapinski, Kyle","Conapinski, Kyle",,,Address,City,State,ZipCode,,,,,,,,,AA Not Independent?,,Eng Ltr Contact Email,OS Client,CAL Contact,CAL Contact Email,,,,,
217,Conapinski Kyle.xlsm,,10137,10137.TAX,NIKODEM,NIKODEM,"Custom Dental Management, Inc.",CUSTOM DENTAL MANAGEMENT INC,"6220 South Lindbergh Boulevard, Suite 101","6220 S LINDBERGH BLVD, SUITE 101",St. Louis,ST LOUIS,Missouri,MO,63123,63123-7845,12,12,,,1120,1120,Missouri,Missouri,,,,,,,,,,F,Raymond Nikodem,Raymond Nikodem,raybo11@charter.net,rnikodem@nikodemdental.com,,F,Emmily Stegall,Zack Finnegan,estegall@nikodemdental.com,zfinnegan@nikodemdental.com,,,,,,,,,"Conapinski, Kyle","Conapinski, Kyle",,,Address,,State,ZipCode,,,,,,,,,AA Not Independent?,,Eng Ltr Contact Email,OS Client,CAL Contact,CAL Contact Email,,,,,
218,Conapinski Kyle.xlsm,,10136,10136.TAX,NIKODEM,NIKODEM,"Nikodem Dental Holdings, Inc.",NIKODEM DENTAL HOLDINGS INC,"6220 South Lindbergh Boulevard, Suite 101","6220 S LINDBERGH BLVD, SUITE 101",St. Louis,ST LOUIS,Missouri,MO,63123,63123,12,12,,,1120S,1120S,Missouri,Missouri,,,,,,,,,,F,Raymond Nikodem,Raymond Nikodem,raybo11@charter.net,rnikodem@nikodemdental.com,,F,Emmily Stegall,Zack Finnegan,estegall@nikodemdental.com,zfinnegan@nikodemdental.com,,,,,,,,,"Conapinski, Kyle","Conapinski, Kyle",,,Address,,State,,,,,,,,,,AA Not Independent?,,Eng Ltr Contact Email,OS Client,CAL Contact,CAL Contact Email,,,,,
219,Conapinski Kyle.xlsm,,4829,4829.TAX,ROBINSON PAINTING,ROBINSON PAINTING,"Robinson Painting & Acoustical Company, Inc.",ROBINSON PAINTING & ACOUSTICAL COMPANY INC,3000 Austin Avenue,3000 AUSTIN AVE,Evansville,EVANSVILLE,Indiana,IN,47712,47712,12,12,,,1120S,1120S,"Indiana, Illinois, Kentucky, and various Kentucky local returns","Indiana, Illinois, Kentucky, and various Kentucky local returns",,,Review,Review,GAAP,GAAP,,,,F,Isaac Robinson,Isaac Robinson,isaacr@robinsonpainting.com,isaacr@robinsonpainting.com,,F,Isaac Robinson,Isaac Robinson,isaacr@robinsonpainting.com,isaacr@robinsonpainting.com,,,,,Tax,,,,"Conapinski, Kyle","Conapinski, Kyle",,,Address,,State,,,,,,,,,,AA Not Independent?,,,OS Client,,,,,Depreciation Schedule Sent w/ CAL?,,
220,Conapinski Kyle.xlsm,,8650,8650.TAX,SCHULZ,SCHULZ,"Fitness Group Properties, LLC",FITNESS GROUP PROPERTIES LLC,"5200 Washington Avenue, Suite F",5200 WASHINGTON AVE STE F,Evansville,EVANSVILLE,Indiana,IN,47715,47715,12,12,,,1065,1065,Indiana,Indiana,,,,None,,,,,,,Colleen Schulz,Colleen Schulz,colleen@schulzrealtors.com,colleen@schulzrealtors.com,,,Colleen Schulz,Colleen Schulz,colleen@schulzrealtors.com,colleen@schulzrealtors.com,,,,,,,,,"Conapinski, Kyle","Conapinski, Kyle",,,Address,,State,,,,,,,AA Eng Ltr Type,,,,,,,,,,,,,
221,Conapinski Kyle.xlsm,,9093,9093.TAX,SCHULZ,SCHULZ,"Cornerstone Homes Development, LLC",CORNERSTONE HOMES DEVELOPMENT LLC,"5200 Washington Avenue, Suite F",5200 WASHINGTON AVE STE F,Evansville,EVANSVILLE,Indiana,IN,47715,47715,12,12,,,1065,1065,Indiana,Indiana,,,,None,,,,,,,Colleen Schulz,Colleen Schulz,colleen@schulzrealtors.com,colleen@schulzrealtors.com,,,Colleen Schulz,Colleen Schulz,colleen@schulzrealtors.com,colleen@schulzrealtors.com,,,,,,,,,"Conapinski, Kyle","Conapinski, Kyle",,,Address,,State,,,,,,,AA Eng Ltr Type,,,,,,,,,,,,,
222,Conapinski Kyle.xlsm,,8963,8963.TAX,SCHULZ,SCHULZ,"Bluegrass Hospitality, LLC",Z NLC - BLUEGRASS HOSPITALITY LLC,420 Cannelton Court,420 CANNELTON CT,Evansville,EVANSVILLE,Indiana,IN,47711,47711,12,12,,,1065,1065,Indiana and Kentucky,Indiana and Kentucky,,,,None,,,,,,,Randy Schulz,Randy Schulz,randyschulzcpa@gmail.com,randyschulzcpa@gmail.com,,,Randy Schulz,Randy Schulz,randyschulzcpa@gmail.com,randyschulzcpa@gmail.com,,,,,,,,,"Conapinski, Kyle","Conapinski, Kyle",,Client Name,Address,,State,,,,,,,AA Eng Ltr Type,,,,,,,,,,,,,
223,Conapinski Kyle.xlsm,,9738,9738.TAX,SCHULZ,SCHULZ,Gilly Properties,GILLY PROPERTIES,1326 East Division Street,1326 EAST DIVISION STREET,Evansville,EVANSVILLE,Indiana,IN,47711,47711,12,12,,,1065,1065,Indiana,Indiana,,,,None,,,,,,,Chris Gilliam,Chris Gilliam,cgilliam@stormguardrc.com,cgilliam@stormguardrc.com,,,Chris Gilliam,Chris Gilliam,cgilliam@stormguardrc.com,cgilliam@stormguardrc.com,,,,,,,,,"Conapinski, Kyle","Conapinski, Kyle",,,,,State,,,,,,,AA Eng Ltr Type,,,,,,,,,,,,,
224,Conapinski Kyle.xlsm,,655,,SCHULZ,,Bob Schulz Realty & Investment,,"5200 Washington Avenue, Suite F",,Evansville,,Indiana,,47715,,12,,,,1120S,,Indiana,,,,,,,,,,,,Colleen Schulz,,colleen@schulzrealtors.com,,,,Colleen Schulz,,colleen@schulzrealtors.com,,,,,,,,,,"Conapinski, Kyle",,Client Group,Client Name,Address,City,State,ZipCode,Year End,Eng Ltr Fees if Inlcluded,Tax Eng Ltr Type,States/Localities,Changes in States/Localities,AA Eng Ltr Type,AA Financial Framework (FF),AA Departure from FF?,AA Not Independent?,Eng Ltr Contact,Eng Ltr Contact Email,OS Client,CAL Contact,CAL Contact Email,CAL Contact 2,CAL Contact Email 2,Depreciation Schedule Sent w/ CAL?,"Other Comments, Changes, etc.",Primary
225,Conapinski Kyle.xlsm,,8465,8465.TAX,SCHULZ,SCHULZ,"Tri-State Family Construction, LLC d/b/a Storm Guard of Evansville",TRI-STATE FAMILY CONSTRUCTION LLC,"4606 Covert Avenue, Suite D&E",1326 EAST DIVISION ST,Evansville,EVANSVILLE,Indiana,IN,47714,47711,12,12,,,1120S,1120S,Indiana and Kentucky,Indiana and Kentucky,,,,None,,,,,,,Chris Gilliam,Chris Gilliam,cgilliam@stormguardrc.com,cgilliam@stormguardrc.com,,,Chris Gilliam,Chris Gilliam,cgilliam@stormguardrestoration.com,cgilliam@stormguardrestoration.com,,,,,,,,,"Conapinski, Kyle","Conapinski, Kyle",,Client Name,Address,,State,ZipCode,,,,,,AA Eng Ltr Type,,,,,,,,,,,,,
